ciudad,date,value
Santa Cruz Metrópoli,2014-08-01,0.698032226833954
El Alto; La Paz,2014-09-01,14.889409096120003
Caranavi,2014-09-01,0.43017721925822533
Riberalta,2014-09-01,1.2412753242083885
Oruro,2014-09-01,9.833899651837212
Cochabamba; Sacaba; Quillacollo; Colcapirhua; Tiquipaya; Vinto,2014-09-01,11.952500857807564
Trinidad,2014-09-01,2.4545814625173685
Potosí,2014-09-01,8.436035370904907
Sucre,2014-09-01,10.013302909663366
Tarija,2014-09-01,6.276231232249672
Montero,2014-09-01,4.238285058235644
Santa Cruz de la Sierra,2014-09-01,17.48712003700599
Santa Cruz Metrópoli,2014-09-01,1.0266721225195976
El Alto; La Paz,2014-10-01,17.206881796473198
Caranavi,2014-10-01,0.42584250084815917
Riberalta,2014-10-01,1.1272813917865894
Oruro,2014-10-01,10.449667257402773
Cochabamba; Sacaba; Quillacollo; Colcapirhua; Tiquipaya; Vinto,2014-10-01,11.656933709723534
Trinidad,2014-10-01,2.1075536475796555
Potosí,2014-10-01,8.127880050141682
Sucre,2014-10-01,9.398238441361988
Tarija,2014-10-01,6.047854678170834
Montero,2014-10-01,3.705483444784793
Santa Cruz de la Sierra,2014-10-01,15.186954198362725
Santa Cruz Metrópoli,2014-10-01,0.6509195174537705
El Alto; La Paz,2014-11-01,16.6857286198132
Caranavi,2014-11-01,0.26438196802029507
Riberalta,2014-11-01,1.1231665704103921
Oruro,2014-11-01,10.150129651550188
Cochabamba; Sacaba; Quillacollo; Colcapirhua; Tiquipaya; Vinto,2014-11-01,11.851102401798364
Trinidad,2014-11-01,2.2348574818934144
Potosí,2014-11-01,8.785734381123074
Sucre,2014-11-01,9.512659767242194
Tarija,2014-11-01,5.30137058651681
Montero,2014-11-01,3.8364471462571754
Santa Cruz de la Sierra,2014-11-01,15.5626664029352
Santa Cruz Metrópoli,2014-11-01,0.6727738325380122
El Alto; La Paz,2014-12-01,12.517328593628273
Caranavi,2014-12-01,0.3799119808303839
Riberalta,2014-12-01,1.2249059867996925
Oruro,2014-12-01,9.14773395324823
Cochabamba; Sacaba; Quillacollo; Colcapirhua; Tiquipaya; Vinto,2014-12-01,10.43337694055404
Trinidad,2014-12-01,1.7689937687175
Potosí,2014-12-01,7.356406932401114
Sucre,2014-12-01,7.74318347553887
Tarija,2014-12-01,5.048295779735433
Montero,2014-12-01,2.6684007120841513
Santa Cruz de la Sierra,2014-12-01,12.931330696953124
Santa Cruz Metrópoli,2014-12-01,0.5362279418017145
El Alto; La Paz,2015-01-01,12.771553955486873
Caranavi,2015-01-01,0.33217265041030497
Riberalta,2015-01-01,0.010715340564791
Oruro,2015-01-01,9.272549601314084
Cochabamba; Sacaba; Quillacollo; Colcapirhua; Tiquipaya; Vinto,2015-01-01,11.929278369644233
Trinidad,2015-01-01,2.6907352008583074
Potosí,2015-01-01,7.795043203997759
Sucre,2015-01-01,7.850118125893761
Tarija,2015-01-01,5.924898693439838
Montero,2015-01-01,3.091848388961676
Santa Cruz de la Sierra,2015-01-01,13.367334339821623
Santa Cruz Metrópoli,2015-01-01,0.6922980851101629
El Alto; La Paz,2015-02-01,15.026543119355807
Caranavi,2015-02-01,0.49866123156094444
Riberalta,2015-02-01,0.8671066493698294
Oruro,2015-02-01,10.244310769753682
Cochabamba; Sacaba; Quillacollo; Colcapirhua; Tiquipaya; Vinto,2015-02-01,10.119271169074567
Trinidad,2015-02-01,2.0523855299159552
Potosí,2015-02-01,9.371749499509697
Sucre,2015-02-01,9.622198235684282
Tarija,2015-02-01,5.201624737558207
Montero,2015-02-01,3.289559836783113
Santa Cruz de la Sierra,2015-02-01,14.746169996370242
Santa Cruz Metrópoli,2015-02-01,0.8713525570474502
El Alto; La Paz,2015-03-01,14.338810669050677
Caranavi,2015-03-01,0.49062741806779514
Riberalta,2015-03-01,1.4552539867190588
Oruro,2015-03-01,10.038227162616982
Cochabamba; Sacaba; Quillacollo; Colcapirhua; Tiquipaya; Vinto,2015-03-01,9.803427656926484
Trinidad,2015-03-01,1.7338987033074826
Potosí,2015-03-01,8.11125834756788
Sucre,2015-03-01,9.188449686045349
Tarija,2015-03-01,4.888131784360546
Montero,2015-03-01,3.436549480850161
Santa Cruz de la Sierra,2015-03-01,16.501110965004454
Santa Cruz Metrópoli,2015-03-01,0.8271515569826119
El Alto; La Paz,2015-04-01,32.93210357110452
Caranavi,2015-04-01,0.28263221940529903
Riberalta,2015-04-01,1.0831975802163327
Oruro,2015-04-01,10.246134494548247
Cochabamba; Sacaba; Quillacollo; Colcapirhua; Tiquipaya; Vinto,2015-04-01,11.963917889778056
Trinidad,2015-04-01,1.9753619331319607
Potosí,2015-04-01,8.186483822176493
Sucre,2015-04-01,9.727247198870696
Tarija,2015-04-01,5.745473454250587
Montero,2015-04-01,3.445200341659757
Santa Cruz de la Sierra,2015-04-01,13.324382395419285
Santa Cruz Metrópoli,2015-04-01,0.5780771234646261
El Alto; La Paz,2015-05-01,17.989134430489734
Caranavi,2015-05-01,0.25661211716919097
Riberalta,2015-05-01,1.1410085442684523
Oruro,2015-05-01,11.085968651083935
Cochabamba; Sacaba; Quillacollo; Colcapirhua; Tiquipaya; Vinto,2015-05-01,13.078572736143606
Trinidad,2015-05-01,2.1362725767614186
Potosí,2015-05-01,10.214997173321223
Sucre,2015-05-01,10.425411361270896
Tarija,2015-05-01,6.871689873582359
Montero,2015-05-01,3.898374514897485
Santa Cruz de la Sierra,2015-05-01,17.131246049514083
Santa Cruz Metrópoli,2015-05-01,0.5841963798700156
El Alto; La Paz,2015-06-01,18.670643375139345
Caranavi,2015-06-01,0.2876206354360397
Riberalta,2015-06-01,1.362439374711232
Oruro,2015-06-01,11.550529044161436
Cochabamba; Sacaba; Quillacollo; Colcapirhua; Tiquipaya; Vinto,2015-06-01,13.369478245434285
Trinidad,2015-06-01,2.41188956166392
Potosí,2015-06-01,10.14287775685933
Sucre,2015-06-01,10.817887516737278
Tarija,2015-06-01,6.000659435102407
Montero,2015-06-01,3.7203483885148296
Santa Cruz de la Sierra,2015-06-01,15.249300781234291
Santa Cruz Metrópoli,2015-06-01,0.5811174995707741
El Alto; La Paz,2015-07-01,19.932530200832847
Caranavi,2015-07-01,0.2726454171607167
Riberalta,2015-07-01,1.368089242774549
Oruro,2015-07-01,12.145829386007176
Cochabamba; Sacaba; Quillacollo; Colcapirhua; Tiquipaya; Vinto,2015-07-01,13.645580282946847
Trinidad,2015-07-01,2.2286946309261846
Potosí,2015-07-01,11.13387402834183
Sucre,2015-07-01,11.020979815887307
Tarija,2015-07-01,7.464619126602389
Montero,2015-07-01,3.3120337122628984
Santa Cruz de la Sierra,2015-07-01,17.46881491978902
Santa Cruz Metrópoli,2015-07-01,0.5504633589836865
El Alto; La Paz,2015-08-01,17.140669373474203
Caranavi,2015-08-01,0.2646517531855046
Riberalta,2015-08-01,1.3398345225492596
Oruro,2015-08-01,11.542387645489748
Cochabamba; Sacaba; Quillacollo; Colcapirhua; Tiquipaya; Vinto,2015-08-01,12.709909833971919
Trinidad,2015-08-01,2.2804631984517956
Potosí,2015-08-01,9.103207288433842
Sucre,2015-08-01,10.964852845584407
Tarija,2015-08-01,7.597683581411379
Montero,2015-08-01,3.3692071212146306
Santa Cruz de la Sierra,2015-08-01,17.678972225435825
Santa Cruz Metrópoli,2015-08-01,0.6516358007712589
El Alto; La Paz,2015-09-01,18.844012169677534
Caranavi,2015-09-01,0.29161221762975337
Riberalta,2015-09-01,1.3187300798844979
Oruro,2015-09-01,11.58299357061775
Cochabamba; Sacaba; Quillacollo; Colcapirhua; Tiquipaya; Vinto,2015-09-01,12.96007407108271
Trinidad,2015-09-01,2.229578928742843
Potosí,2015-09-01,10.35580828501855
Sucre,2015-09-01,11.112796101121099
Tarija,2015-09-01,8.798655133265042
Montero,2015-09-01,3.7745111431178837
Santa Cruz de la Sierra,2015-09-01,18.089508224837513
Santa Cruz Metrópoli,2015-09-01,0.7706844735984111
El Alto; La Paz,2015-10-01,19.01270330248223
Caranavi,2015-10-01,0.3780645719794736
Riberalta,2015-10-01,1.3996014204545788
Oruro,2015-10-01,11.106938672305088
Cochabamba; Sacaba; Quillacollo; Colcapirhua; Tiquipaya; Vinto,2015-10-01,13.331976363820539
Trinidad,2015-10-01,2.3694690609184845
Potosí,2015-10-01,10.708248211531975
Sucre,2015-10-01,10.251296202191392
Tarija,2015-10-01,5.492376666239921
Montero,2015-10-01,3.8533575322623346
Santa Cruz de la Sierra,2015-10-01,17.996678462311543
Santa Cruz Metrópoli,2015-10-01,0.81086014499173
El Alto; La Paz,2015-11-01,16.40412444822815
Caranavi,2015-11-01,0.29110849531057825
Riberalta,2015-11-01,1.3345945918510869
Oruro,2015-11-01,11.186489492965466
Cochabamba; Sacaba; Quillacollo; Colcapirhua; Tiquipaya; Vinto,2015-11-01,11.911195641552279
Trinidad,2015-11-01,2.3585704398799496
Potosí,2015-11-01,10.040521751387407
Sucre,2015-11-01,9.466513869074477
Tarija,2015-11-01,5.3615703312710945
Montero,2015-11-01,3.8457984809813595
Santa Cruz de la Sierra,2015-11-01,16.939767476792284
Santa Cruz Metrópoli,2015-11-01,0.7566460121061798
El Alto; La Paz,2015-12-01,18.054336614101473
Caranavi,2015-12-01,0.3145909021408081
Riberalta,2015-12-01,1.3987531859800288
Oruro,2015-12-01,11.170329529447766
Cochabamba; Sacaba; Quillacollo; Colcapirhua; Tiquipaya; Vinto,2015-12-01,12.40774904809257
Trinidad,2015-12-01,2.3717557849039355
Potosí,2015-12-01,10.367950190210392
Sucre,2015-12-01,10.264490440481238
Tarija,2015-12-01,4.991759943715409
Montero,2015-12-01,3.606586238986748
Santa Cruz de la Sierra,2015-12-01,17.287516407333904
Santa Cruz Metrópoli,2015-12-01,0.6928060959951285
El Alto; La Paz,2016-01-01,16.20288521444301
Caranavi,2016-01-01,0.5266499081277525
Riberalta,2016-01-01,1.3284126648562058
Oruro,2016-01-01,10.877489689711366
Cochabamba; Sacaba; Quillacollo; Colcapirhua; Tiquipaya; Vinto,2016-01-01,11.935571698368042
Trinidad,2016-01-01,2.1695153147468806
Potosí,2016-01-01,8.180783876775678
Sucre,2016-01-01,6.292584514268653
Tarija,2016-01-01,5.6735681578585035
Montero,2016-01-01,3.0066134209992397
Santa Cruz de la Sierra,2016-01-01,14.693842770972234
Santa Cruz Metrópoli,2016-01-01,0.7854361333624418
El Alto; La Paz,2016-02-01,15.417502750203576
Caranavi,2016-02-01,0.36015402930620316
Riberalta,2016-02-01,1.290215498425378
Oruro,2016-02-01,11.20329804165301
Cochabamba; Sacaba; Quillacollo; Colcapirhua; Tiquipaya; Vinto,2016-02-01,11.901048452347093
Trinidad,2016-02-01,2.134058964692971
Potosí,2016-02-01,10.874318345851629
Sucre,2016-02-01,8.987681371245458
Tarija,2016-02-01,5.125683259403585
Montero,2016-02-01,3.236604309629379
Santa Cruz de la Sierra,2016-02-01,15.10357405085662
Santa Cruz Metrópoli,2016-02-01,0.7413141691565597
El Alto; La Paz,2016-03-01,17.223570650724632
Caranavi,2016-03-01,0.46038160371548675
Riberalta,2016-03-01,1.3046438618641631
Oruro,2016-03-01,12.322110425653083
Cochabamba; Sacaba; Quillacollo; Colcapirhua; Tiquipaya; Vinto,2016-03-01,12.052356813952672
Trinidad,2016-03-01,2.4713594806523043
Potosí,2016-03-01,10.960643977788179
Sucre,2016-03-01,7.240780211766105
Tarija,2016-03-01,5.704525520103869
Montero,2016-03-01,3.6404306444614547
Santa Cruz de la Sierra,2016-03-01,17.418584025934624
Santa Cruz Metrópoli,2016-03-01,0.8233769122259694
El Alto; La Paz,2016-04-01,16.017723283621688
Caranavi,2016-04-01,0.42971107360583133
Riberalta,2016-04-01,1.5253665625217394
Oruro,2016-04-01,12.667536352796201
Cochabamba; Sacaba; Quillacollo; Colcapirhua; Tiquipaya; Vinto,2016-04-01,12.64735388802986
Trinidad,2016-04-01,2.4803924029540823
Potosí,2016-04-01,11.221850776324922
Sucre,2016-04-01,10.678753701843846
Tarija,2016-04-01,6.2235323440191355
Montero,2016-04-01,3.8670314642952808
Santa Cruz de la Sierra,2016-04-01,17.778115163270147
Santa Cruz Metrópoli,2016-04-01,0.6968792789285216
El Alto; La Paz,2016-05-01,19.371187792150543
Caranavi,2016-05-01,0.42259892296556484
Riberalta,2016-05-01,1.4391057383580255
Oruro,2016-05-01,14.133207189986576
Cochabamba; Sacaba; Quillacollo; Colcapirhua; Tiquipaya; Vinto,2016-05-01,13.493762262560507
Trinidad,2016-05-01,2.472822813639876
Potosí,2016-05-01,12.370218491923724
Sucre,2016-05-01,11.24631492297889
Tarija,2016-05-01,6.733382968493694
Montero,2016-05-01,3.4723800789494392
Santa Cruz de la Sierra,2016-05-01,14.413418011937196
Santa Cruz Metrópoli,2016-05-01,0.650055978142714
El Alto; La Paz,2016-06-01,20.531557316686303
Caranavi,2016-06-01,0.24041110889767175
Riberalta,2016-06-01,1.4066009981071455
Oruro,2016-06-01,14.21762434541733
Cochabamba; Sacaba; Quillacollo; Colcapirhua; Tiquipaya; Vinto,2016-06-01,14.500667577455296
Trinidad,2016-06-01,2.337065307058378
Potosí,2016-06-01,12.37030807727768
Sucre,2016-06-01,12.545135045898446
Tarija,2016-06-01,7.313104831267335
Montero,2016-06-01,2.9283595143944967
Santa Cruz de la Sierra,2016-06-01,12.567137737927784
Santa Cruz Metrópoli,2016-06-01,0.5043018653614058
El Alto; La Paz,2016-07-01,19.440986293042915
Caranavi,2016-07-01,0.38601700154971946
Riberalta,2016-07-01,1.540898601127592
Oruro,2016-07-01,14.030229980578385
Cochabamba; Sacaba; Quillacollo; Colcapirhua; Tiquipaya; Vinto,2016-07-01,13.918047785647865
Trinidad,2016-07-01,2.9342166737294932
Potosí,2016-07-01,12.295221455515977
Sucre,2016-07-01,12.471745994373755
Tarija,2016-07-01,8.177949415870993
Montero,2016-07-01,4.526384323313581
Santa Cruz de la Sierra,2016-07-01,18.349057755697473
Santa Cruz Metrópoli,2016-07-01,0.8530161517030801
El Alto; La Paz,2016-08-01,19.574652007520562
Caranavi,2016-08-01,0.4230328888605384
Riberalta,2016-08-01,1.3881279155071775
Oruro,2016-08-01,14.671844792665237
Cochabamba; Sacaba; Quillacollo; Colcapirhua; Tiquipaya; Vinto,2016-08-01,14.118109110331847
Trinidad,2016-08-01,3.1596036589985848
Potosí,2016-08-01,12.35384062012875
Sucre,2016-08-01,11.087371033419075
Tarija,2016-08-01,6.500601908453144
Montero,2016-08-01,3.777551177495935
Santa Cruz de la Sierra,2016-08-01,18.338705968348304
Santa Cruz Metrópoli,2016-08-01,0.7178666597744574
El Alto; La Paz,2016-09-01,19.005381270139356
Caranavi,2016-09-01,0.44851772580163946
Riberalta,2016-09-01,1.5281097742903116
Oruro,2016-09-01,14.023878244026742
Cochabamba; Sacaba; Quillacollo; Colcapirhua; Tiquipaya; Vinto,2016-09-01,13.387532636083295
Trinidad,2016-09-01,2.738642177317219
Potosí,2016-09-01,12.121032711166226
Sucre,2016-09-01,11.536682595963542
Tarija,2016-09-01,6.306079767642091
Montero,2016-09-01,4.0598318231704225
Santa Cruz de la Sierra,2016-09-01,18.04290382817844
Santa Cruz Metrópoli,2016-09-01,0.9334701482599411
El Alto; La Paz,2016-10-01,19.214561015917404
Caranavi,2016-10-01,0.49587798301508257
Riberalta,2016-10-01,1.4519284501130365
Oruro,2016-10-01,13.42505946526705
Cochabamba; Sacaba; Quillacollo; Colcapirhua; Tiquipaya; Vinto,2016-10-01,13.751454287774802
Trinidad,2016-10-01,2.7826112696648075
Potosí,2016-10-01,11.405920005198269
Sucre,2016-10-01,9.299663533439228
Tarija,2016-10-01,5.656174847122806
Montero,2016-10-01,4.161823158764517
Santa Cruz de la Sierra,2016-10-01,19.266741287081235
Santa Cruz Metrópoli,2016-10-01,0.8860297983670024
El Alto; La Paz,2016-11-01,18.569814713583717
Caranavi,2016-11-01,0.4323847461974339
Riberalta,2016-11-01,1.2939061729902137
Oruro,2016-11-01,14.049276591598288
Cochabamba; Sacaba; Quillacollo; Colcapirhua; Tiquipaya; Vinto,2016-11-01,13.15599231740752
Trinidad,2016-11-01,2.877772602292872
Potosí,2016-11-01,11.788839870091602
Sucre,2016-11-01,10.351469496784354
Tarija,2016-11-01,6.409551873698572
Montero,2016-11-01,3.7873076736099165
Santa Cruz de la Sierra,2016-11-01,18.039762741206886
Santa Cruz Metrópoli,2016-11-01,0.8629362852903247
El Alto; La Paz,2016-12-01,15.967814457214153
Caranavi,2016-12-01,0.41010818016572165
Riberalta,2016-12-01,1.247389889089143
Oruro,2016-12-01,12.669431006341352
Cochabamba; Sacaba; Quillacollo; Colcapirhua; Tiquipaya; Vinto,2016-12-01,12.45452498538662
Trinidad,2016-12-01,2.4524043490148584
Potosí,2016-12-01,10.70178494409815
Sucre,2016-12-01,11.529682644832178
Tarija,2016-12-01,6.173658886576654
Montero,2016-12-01,3.4043262494859103
Santa Cruz de la Sierra,2016-12-01,16.919841562965846
Santa Cruz Metrópoli,2016-12-01,0.6855028283661408
El Alto; La Paz,2017-01-01,16.596907394278254
Caranavi,2017-01-01,0.23184980899828625
Riberalta,2017-01-01,7.927368970228564
Oruro,2017-01-01,12.525921245456946
Cochabamba; Sacaba; Quillacollo; Colcapirhua; Tiquipaya; Vinto,2017-01-01,13.41988337888651
Trinidad,2017-01-01,2.761474811969163
Potosí,2017-01-01,11.008217058159186
Sucre,2017-01-01,11.396951635260093
Tarija,2017-01-01,7.84880514748927
Montero,2017-01-01,4.198080065294614
Santa Cruz de la Sierra,2017-01-01,19.02758518512525
Santa Cruz Metrópoli,2017-01-01,0.8448736553489029
El Alto; La Paz,2017-02-01,17.536979007416242
Caranavi,2017-02-01,0.5190729652279841
Riberalta,2017-02-01,1.646312651735326
Oruro,2017-02-01,13.877256239205735
Cochabamba; Sacaba; Quillacollo; Colcapirhua; Tiquipaya; Vinto,2017-02-01,13.345619977885448
Trinidad,2017-02-01,2.051389032648494
Potosí,2017-02-01,9.834386793460833
Sucre,2017-02-01,11.063881362345509
Tarija,2017-02-01,6.945543416180287
Montero,2017-02-01,3.7515460280475192
Santa Cruz de la Sierra,2017-02-01,11.571391685923475
Santa Cruz Metrópoli,2017-02-01,0.6503391275302162
El Alto; La Paz,2017-03-01,13.324898816435594
Caranavi,2017-03-01,0.6807211778241515
Riberalta,2017-03-01,1.3441759280308394
Oruro,2017-03-01,12.27440728821513
Cochabamba; Sacaba; Quillacollo; Colcapirhua; Tiquipaya; Vinto,2017-03-01,1.860488136878179
Trinidad,2017-03-01,2.5840530807956457
Potosí,2017-03-01,9.046784760281604
Sucre,2017-03-01,8.093443026647337
Tarija,2017-03-01,4.209996625277908
Montero,2017-03-01,3.6933483578988846
Santa Cruz de la Sierra,2017-03-01,16.14068399132514
Santa Cruz Metrópoli,2017-03-01,0.8483931225077331
El Alto; La Paz,2017-04-01,18.602524155272597
Caranavi,2017-04-01,0.5505433667134136
Riberalta,2017-04-01,1.7554805270963538
Oruro,2017-04-01,14.29094158619319
Cochabamba; Sacaba; Quillacollo; Colcapirhua; Tiquipaya; Vinto,2017-04-01,13.71124708095395
Trinidad,2017-04-01,3.1797753488769236
Potosí,2017-04-01,11.699928835676516
Sucre,2017-04-01,11.221017363467475
Tarija,2017-04-01,6.307399349667952
Montero,2017-04-01,2.8822018566902328
Santa Cruz de la Sierra,2017-04-01,14.018825965926672
Santa Cruz Metrópoli,2017-04-01,0.80561831707351
El Alto; La Paz,2017-05-01,19.068352869666047
Caranavi,2017-05-01,0.622759740097003
Riberalta,2017-05-01,1.7454362667730077
Oruro,2017-05-01,14.332416915312306
Cochabamba; Sacaba; Quillacollo; Colcapirhua; Tiquipaya; Vinto,2017-05-01,13.70954716248837
Trinidad,2017-05-01,2.4457873789329305
Potosí,2017-05-01,12.336481873505905
Sucre,2017-05-01,12.226188776091472
Tarija,2017-05-01,7.374555492942682
Montero,2017-05-01,3.7877216190645675
Santa Cruz de la Sierra,2017-05-01,16.74494536301154
Santa Cruz Metrópoli,2017-05-01,0.831859382647891
El Alto; La Paz,2017-06-01,19.37204557884474
Caranavi,2017-06-01,0.5853349398809937
Riberalta,2017-06-01,1.9432742233747393
Oruro,2017-06-01,16.584944465345938
Cochabamba; Sacaba; Quillacollo; Colcapirhua; Tiquipaya; Vinto,2017-06-01,14.54855609529829
Trinidad,2017-06-01,3.1053217379183744
Potosí,2017-06-01,11.948221698079218
Sucre,2017-06-01,12.254712619317152
Tarija,2017-06-01,8.072274102543606
Montero,2017-06-01,4.401183923794761
Santa Cruz de la Sierra,2017-06-01,17.995314642405024
Santa Cruz Metrópoli,2017-06-01,0.8027516305878241
El Alto; La Paz,2017-07-01,19.84734928336794
Caranavi,2017-07-01,0.6383616106077796
Riberalta,2017-07-01,2.1589652092895077
Oruro,2017-07-01,15.690564973241196
Cochabamba; Sacaba; Quillacollo; Colcapirhua; Tiquipaya; Vinto,2017-07-01,14.539564642207328
Trinidad,2017-07-01,3.2039635328126748
Potosí,2017-07-01,11.687409425988323
Sucre,2017-07-01,12.099238969779481
Tarija,2017-07-01,8.078176960883846
Montero,2017-07-01,4.770770138908948
Santa Cruz de la Sierra,2017-07-01,20.497499048490276
Santa Cruz Metrópoli,2017-07-01,0.8774838738810519
El Alto; La Paz,2017-08-01,19.43036549410832
Caranavi,2017-08-01,0.7850297671028967
Riberalta,2017-08-01,1.8374190681318932
Oruro,2017-08-01,15.885721988871412
Cochabamba; Sacaba; Quillacollo; Colcapirhua; Tiquipaya; Vinto,2017-08-01,15.273643120001122
Trinidad,2017-08-01,2.929369126679634
Potosí,2017-08-01,14.37340072206006
Sucre,2017-08-01,12.215727336110639
Tarija,2017-08-01,7.783188349686997
Montero,2017-08-01,4.377699528007714
Santa Cruz de la Sierra,2017-08-01,19.368326222757716
Santa Cruz Metrópoli,2017-08-01,0.8969834597891692
El Alto; La Paz,2017-09-01,16.067847462159758
Caranavi,2017-09-01,0.6362778575817252
Riberalta,2017-09-01,1.8561484742881715
Oruro,2017-09-01,14.73710355970475
Cochabamba; Sacaba; Quillacollo; Colcapirhua; Tiquipaya; Vinto,2017-09-01,14.330587417197924
Trinidad,2017-09-01,2.523148048463606
Potosí,2017-09-01,10.988647520893647
Sucre,2017-09-01,11.771594728556796
Tarija,2017-09-01,7.236586577748351
Montero,2017-09-01,3.9750459939546943
Santa Cruz de la Sierra,2017-09-01,18.02377483249501
Santa Cruz Metrópoli,2017-09-01,1.033984176136182
El Alto; La Paz,2017-10-01,19.44360148177008
Caranavi,2017-10-01,0.7374088414259824
Riberalta,2017-10-01,1.849878132306947
Oruro,2017-10-01,14.793187121719194
Cochabamba; Sacaba; Quillacollo; Colcapirhua; Tiquipaya; Vinto,2017-10-01,13.932553144581398
Trinidad,2017-10-01,2.9454429080931193
Potosí,2017-10-01,10.853087294893939
Sucre,2017-10-01,10.194742712556572
Tarija,2017-10-01,6.440539278146246
Montero,2017-10-01,4.38623783294109
